round,question_id,decision_step,trajectory_length,tau,committed_r,native_s,explicit_j,action,correct,conflicted,gold_hop_count,committed_coverage_r,current_preview_hop_indices,current_preview_gold_count,current_preview_coverage,current_read_result_hop_indices,current_tool_hop_indices,visible_or_committed_hop_indices,visible_or_committed_coverage,cumulative_preview_hop_indices,ever_seen_or_committed_hop_indices,ever_seen_or_committed_coverage,run_question,native_positive,explicit_positive,terminal
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no19,2,5,0.4,0.0,3.062499988824129,1.0,"[""read""]",False,True,4,0.0,"[1,3]",2,0.5,[],"[1,3]","[1,3]",0.5,"[1,3]","[1,3]",0.5,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no19,True,True,False
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no19,3,5,0.6,0.25,3.3125000931322575,1.0,"[""search""]",False,True,4,0.25,"[1,3]",2,0.5,"[1,3]","[1,3]","[1,3]",0.5,"[1,3]","[1,3]",0.5,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no19,True,True,False
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no19,4,5,0.8,0.25,2.375000037252903,1.0,"[""read""]",False,True,4,0.25,[4],1,0.25,[],[4],"[1,4]",0.5,"[1,3,4]","[1,3,4]",0.75,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no19,True,True,False
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no19,5,5,1.0,0.25,5.499999886844307,1.0,"[""finish""]",False,True,4,0.25,[4],1,0.25,[4],[4],"[1,4]",0.5,"[1,3,4]","[1,3,4]",0.75,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no19,True,True,True
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no2,1,7,0.1428571428571428,0.0,-3.875000100582838,0.910891089108911,"[""search""]",False,True,4,0.0,[],0,0.0,[],[],[],0.0,[],[],0.0,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no2,False,True,False
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no2,2,7,0.2857142857142857,0.0,-0.5624999850988388,0.9108910891089109,"[""search""]",False,True,4,0.0,[1],1,0.25,[],[1],[1],0.25,[1],[1],0.25,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no2,False,True,False
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no2,3,7,0.4285714285714285,0.0,0.25,1.0,"[""search""]",False,True,4,0.0,"[1,2,3]",3,0.75,[],"[1,2,3]","[1,2,3]",0.75,"[1,2,3]","[1,2,3]",0.75,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no2,True,True,False
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no2,4,7,0.5714285714285714,0.0,0.25,0.8712871287128713,"[""read""]",False,True,4,0.0,[],0,0.0,[],[],[],0.0,"[1,2,3]","[1,2,3]",0.75,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no2,True,True,False
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no2,5,7,0.7142857142857143,0.25,3.5000000167638063,1.0,"[""search""]",False,True,4,0.25,[1],1,0.25,[1],[1],[1],0.25,"[1,2,3]","[1,2,3]",0.75,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no2,True,True,False
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no2,6,7,0.8571428571428571,0.25,3.1874999534338713,1.0,"[""read""]",False,True,4,0.25,[],0,0.0,[],[],[1],0.25,"[1,2,3]","[1,2,3]",0.75,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no2,True,True,False
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no2,7,7,1.0,0.25,4.562499876134098,1.0,"[""finish""]",False,True,4,0.25,[],0,0.0,[],[],[1],0.25,"[1,2,3]","[1,2,3]",0.75,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no2,True,True,True
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no20,1,7,0.1428571428571428,0.0,-4.062499858438969,0.896039603960396,"[""search""]",False,True,3,0.0,[],0,0.0,[],[],[],0.0,[],[],0.0,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no20,False,True,False
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no20,2,7,0.2857142857142857,0.0,-4.187499968800694,0.0,"[""search""]",False,True,3,0.0,[],0,0.0,[],[],[],0.0,[],[],0.0,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no20,False,False,False
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no20,3,7,0.4285714285714285,0.0,0.8124999552965164,1.0,"[""search""]",False,True,3,0.0,[1],1,0.3333333333333333,[],[1],[1],0.3333333333333333,[1],[1],0.3333333333333333,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no20,True,True,False
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no20,4,7,0.5714285714285714,0.0,0.25,1.0,"[""search""]",False,True,3,0.0,[2],1,0.3333333333333333,[],[2],[2],0.3333333333333333,"[1,2]","[1,2]",0.6666666666666666,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no20,True,True,False
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no20,5,7,0.7142857142857143,0.0,0.9999999403953552,1.0,"[""search""]",False,True,3,0.0,"[2,3]",2,0.6666666666666666,[],"[2,3]","[2,3]",0.6666666666666666,"[1,2,3]","[1,2,3]",1.0,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no20,True,True,False
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no20,6,7,0.8571428571428571,0.0,0.5000000149011612,1.0,"[""read""]",False,True,3,0.0,[3],1,0.3333333333333333,[],[3],[3],0.3333333333333333,"[1,2,3]","[1,2,3]",1.0,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no20,True,True,False
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no20,7,7,1.0,1.0,3.624999923631549,1.0,"[""finish""]",False,True,3,1.0,"[1,2,3]",3,1.0,"[1,2,3]","[1,2,3]","[1,2,3]",1.0,"[1,2,3]","[1,2,3]",1.0,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no20,True,True,True
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no21,1,4,0.25,0.0,-4.375000074505806,0.8415841584158416,"[""search""]",True,False,2,0.0,[],0,0.0,[],[],[],0.0,[],[],0.0,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no21,False,True,False
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no21,2,4,0.5,0.0,2.875000085681677,1.0,"[""read""]",True,False,2,0.0,[1],1,0.5,[],[1],[1],0.5,[1],[1],0.5,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no21,True,True,False
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no21,3,4,0.75,1.0,5.7500001976732165,1.0,[],True,False,2,1.0,"[1,2]",2,1.0,"[1,2]","[1,2]","[1,2]",1.0,"[1,2]","[1,2]",1.0,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no21,True,True,False
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no21,4,4,1.0,1.0,5.500000111758709,1.0,"[""finish""]",True,False,2,1.0,[],0,0.0,[],[],"[1,2]",1.0,"[1,2]","[1,2]",1.0,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no21,True,True,True
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no22,1,9,0.1111111111111111,0.0,-4.7500002002343535,0.7871287128712872,"[""search""]",False,False,3,0.0,[],0,0.0,[],[],[],0.0,[],[],0.0,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no22,False,True,False
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no22,2,9,0.2222222222222222,0.0,2.874999962747097,1.0,"[""read""]",False,False,3,0.0,[1],1,0.3333333333333333,[],[1],[1],0.3333333333333333,[1],[1],0.3333333333333333,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no22,True,True,False
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no22,3,9,0.3333333333333333,0.3333333333333333,1.6250000149011612,0.7970297029702971,"[""search""]",False,False,3,0.3333333333333333,[1],1,0.3333333333333333,[1],[1],[1],0.3333333333333333,[1],[1],0.3333333333333333,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no22,True,True,False
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no22,4,9,0.4444444444444444,0.3333333333333333,-0.5,0.1485148514851485,"[""search""]",False,False,3,0.3333333333333333,"[1,2]",2,0.6666666666666666,[],"[1,2]","[1,2]",0.6666666666666666,"[1,2]","[1,2]",0.6666666666666666,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no22,False,False,False
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no22,5,9,0.5555555555555556,0.3333333333333333,-2.125000074505806,0.10396039603960394,"[""search""]",False,False,3,0.3333333333333333,[1],1,0.3333333333333333,[],[1],[1],0.3333333333333333,"[1,2]","[1,2]",0.6666666666666666,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no22,False,False,False
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no22,6,9,0.6666666666666666,0.3333333333333333,-1.999999962747097,0.9702970297029703,"[""read""]",False,False,3,0.3333333333333333,"[1,2]",2,0.6666666666666666,[],"[1,2]","[1,2]",0.6666666666666666,"[1,2]","[1,2]",0.6666666666666666,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no22,False,True,False
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no22,7,9,0.7777777777777778,0.6666666666666666,1.1875,1.0,"[""search""]",False,False,3,0.6666666666666666,"[1,2]",2,0.6666666666666666,"[1,2]","[1,2]","[1,2]",0.6666666666666666,"[1,2]","[1,2]",0.6666666666666666,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no22,True,True,False
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no22,8,9,0.8888888888888888,0.6666666666666666,2.8750001154839993,0.9603960396039604,"[""read""]",False,False,3,0.6666666666666666,"[1,2]",2,0.6666666666666666,[],"[1,2]","[1,2]",0.6666666666666666,"[1,2]","[1,2]",0.6666666666666666,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no22,True,True,False
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no22,9,9,1.0,0.6666666666666666,9.624999644685886,0.8762376237623762,"[""finish""]",False,False,3,0.6666666666666666,[],0,0.0,[],[],"[1,2]",0.6666666666666666,"[1,2]","[1,2]",0.6666666666666666,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no22,True,True,True
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no23,1,5,0.2,0.0,-4.374999818392098,0.896039603960396,"[""search""]",True,False,2,0.0,[],0,0.0,[],[],[],0.0,[],[],0.0,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no23,False,True,False
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no23,2,5,0.4,0.0,0.125,0.8118811881188119,"[""read""]",True,False,2,0.0,[1],1,0.5,[],[1],[1],0.5,[1],[1],0.5,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no23,True,True,False
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no23,3,5,0.6,0.5,1.25,0.5445544554455446,"[""search""]",True,False,2,0.5,[1],1,0.5,[1],[1],[1],0.5,[1],[1],0.5,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no23,True,True,False
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no23,4,5,0.8,0.5,3.2499999571591616,1.0,"[""read""]",True,False,2,0.5,"[1,2]",2,1.0,[],"[1,2]","[1,2]",1.0,"[1,2]","[1,2]",1.0,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no23,True,True,False
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no23,5,5,1.0,1.0,7.374999839696102,0.99009900990099,"[""finish""]",True,False,2,1.0,[2],1,0.5,[2],[2],"[1,2]",1.0,"[1,2]","[1,2]",1.0,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no23,True,True,True
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no24,1,3,0.3333333333333333,0.0,-3.1249999590218067,0.8168316831683169,"[""search""]",True,False,2,0.0,[],0,0.0,[],[],[],0.0,[],[],0.0,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no24,False,True,False
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no24,2,3,0.6666666666666666,0.0,3.3125000707805157,1.0,"[""read""]",True,False,2,0.0,[1],1,0.5,[],[1],[1],0.5,[1],[1],0.5,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no24,True,True,False
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no24,3,3,1.0,0.5,8.874999652602128,1.0,"[""finish""]",True,False,2,0.5,[1],1,0.5,[1],[1],[1],0.5,[1],[1],0.5,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no24,True,True,True
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no25,1,8,0.125,0.0,-3.7500000800937414,0.891089108910891,"[""search""]",True,True,4,0.0,[],0,0.0,[],[],[],0.0,[],[],0.0,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no25,False,True,False
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no25,2,8,0.25,0.0,-0.6875000149011612,0.9900990099009901,"[""read""]",True,True,4,0.0,"[1,2]",2,0.5,[],"[1,2]","[1,2]",0.5,"[1,2]","[1,2]",0.5,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no25,False,True,False
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no25,3,8,0.375,0.25,1.0000000298023224,1.0,"[""search""]",True,True,4,0.25,"[1,2]",2,0.5,"[1,2]","[1,2]","[1,2]",0.5,"[1,2]","[1,2]",0.5,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no25,True,True,False
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no25,4,8,0.5,0.25,2.6875000428408384,1.0,"[""read""]",True,True,4,0.25,[],0,0.0,[],[],[1],0.25,"[1,2]","[1,2]",0.5,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no25,True,True,False
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no25,5,8,0.625,0.25,3.500000102445483,1.0,"[""search""]",True,True,4,0.25,[],0,0.0,[],[],[1],0.25,"[1,2]","[1,2]",0.5,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no25,True,True,False
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no25,6,8,0.75,0.25,3.312499964609742,0.9653465346534653,"[""read""]",True,True,4,0.25,[],0,0.0,[],[],[1],0.25,"[1,2]","[1,2]",0.5,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no25,True,True,False
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no25,7,8,0.875,0.25,6.5625000527943484,1.0,"[""read""]",True,True,4,0.25,[],0,0.0,[],[],[1],0.25,"[1,2]","[1,2]",0.5,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no25,True,True,False
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no25,8,8,1.0,0.25,4.93749986239709,1.0,"[""finish""]",True,True,4,0.25,[],0,0.0,[],[],[1],0.25,"[1,2]","[1,2]",0.5,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no25,True,True,True
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no26,1,3,0.3333333333333333,0.0,-4.500000196509063,0.9554455445544554,"[""search""]",True,False,2,0.0,[],0,0.0,[],[],[],0.0,[],[],0.0,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no26,False,True,False
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no26,2,3,0.6666666666666666,0.0,1.7500000447034836,1.0,"[""read""]",True,False,2,0.0,"[1,2]",2,1.0,[],"[1,2]","[1,2]",1.0,"[1,2]","[1,2]",1.0,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no26,True,True,False
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no26,3,3,1.0,1.0,7.2499998972634785,1.0,"[""finish""]",True,False,2,1.0,"[1,2]",2,1.0,"[1,2]","[1,2]","[1,2]",1.0,"[1,2]","[1,2]",1.0,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no26,True,True,True
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no27,1,8,0.125,0.0,-4.499999849125743,0.5742574257425743,"[""search""]",False,True,4,0.0,[],0,0.0,[],[],[],0.0,[],[],0.0,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no27,False,True,False
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no27,2,8,0.25,0.0,-1.3750000447034836,0.9653465346534652,"[""search""]",False,True,4,0.0,[1],1,0.25,[],[1],[1],0.25,[1],[1],0.25,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no27,False,True,False
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no27,3,8,0.375,0.0,0.0625,0.9752475247524752,"[""read""]",False,True,4,0.0,[],0,0.0,[],[],[],0.0,[1],[1],0.25,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no27,True,True,False
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no27,4,8,0.5,0.5,1.1875000149011612,1.0,"[""search""]",False,True,4,0.5,"[1,4]",2,0.5,"[1,4]","[1,4]","[1,4]",0.5,"[1,4]","[1,4]",0.5,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no27,True,True,False
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no27,5,8,0.625,0.5,1.9375,1.0,"[""read""]",False,True,4,0.5,[],0,0.0,[],[],"[1,4]",0.5,"[1,4]","[1,4]",0.5,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no27,True,True,False
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no27,6,8,0.75,0.5,4.812499966938049,1.0,"[""search""]",False,True,4,0.5,[],0,0.0,[],[],"[1,4]",0.5,"[1,4]","[1,4]",0.5,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no27,True,True,False
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no27,7,8,0.875,0.5,3.6250000428408384,1.0,"[""read""]",False,True,4,0.5,[],0,0.0,[],[],"[1,4]",0.5,"[1,4]","[1,4]",0.5,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no27,True,True,False
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no27,8,8,1.0,0.5,5.249999984400347,1.0,"[""finish""]",False,True,4,0.5,[],0,0.0,[],[],"[1,4]",0.5,"[1,4]","[1,4]",0.5,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no27,True,True,True
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no28,1,5,0.2,0.0,-3.625000074505806,0.9356435643564356,"[""search""]",True,False,2,0.0,[],0,0.0,[],[],[],0.0,[],[],0.0,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no28,False,True,False
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no28,2,5,0.4,0.0,2.1249999701976776,1.0,"[""read""]",True,False,2,0.0,[1],1,0.5,[],[1],[1],0.5,[1],[1],0.5,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no28,True,True,False
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no28,3,5,0.6,0.5,2.8749998845160007,1.0,"[""search""]",True,False,2,0.5,[1],1,0.5,[1],[1],[1],0.5,[1],[1],0.5,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no28,True,True,False
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no28,4,5,0.8,0.5,3.250000024214387,0.995049504950495,"[""read""]",True,False,2,0.5,[],0,0.0,[],[],[1],0.5,[1],[1],0.5,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no28,True,True,False
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no28,5,5,1.0,1.0,6.749999873689376,1.0,"[""finish""]",True,False,2,1.0,[2],1,0.5,[2],[2],"[1,2]",1.0,"[1,2]","[1,2]",1.0,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no28,True,True,True
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no29,1,4,0.25,0.0,-4.374999913387001,0.8712871287128713,"[""search""]",True,False,2,0.0,[],0,0.0,[],[],[],0.0,[],[],0.0,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no29,False,True,False
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no29,2,4,0.5,0.0,1.25,1.0,"[""search""]",True,False,2,0.0,[1],1,0.5,[],[1],[1],0.5,[1],[1],0.5,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no29,True,True,False
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no29,3,4,0.75,0.0,3.1250001154839993,1.0,"[""read""]",True,False,2,0.0,"[1,2]",2,1.0,[],"[1,2]","[1,2]",1.0,"[1,2]","[1,2]",1.0,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no29,True,True,False
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no29,4,4,1.0,1.0,9.000000007683411,1.0,"[""finish""]",True,False,2,1.0,"[1,2]",2,1.0,"[1,2]","[1,2]","[1,2]",1.0,"[1,2]","[1,2]",1.0,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no29,True,True,True
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no3,1,3,0.3333333333333333,0.0,-4.375000060535967,0.7920792079207921,"[""search""]",False,False,2,0.0,[],0,0.0,[],[],[],0.0,[],[],0.0,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no3,False,True,False
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no3,2,3,0.6666666666666666,0.0,3.312500035390258,1.0,"[""read""]",False,False,2,0.0,[1],1,0.5,[],[1],[1],0.5,[1],[1],0.5,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no3,True,True,False
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no3,3,3,1.0,0.5,5.874999905703589,1.0,"[""finish""]",False,False,2,0.5,[1],1,0.5,[1],[1],[1],0.5,[1],[1],0.5,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no3,True,True,True
