round,question_id,decision_step,trajectory_length,tau,committed_r,native_s,action,correct,conflicted,gold_hop_count,committed_coverage_r,current_preview_hop_indices,current_preview_gold_count,current_preview_coverage,current_read_result_hop_indices,current_tool_hop_indices,visible_or_committed_hop_indices,visible_or_committed_coverage,cumulative_preview_hop_indices,ever_seen_or_committed_hop_indices,ever_seen_or_committed_coverage,run_question,native_positive,terminal,prev_native_s,delta_native_s,prev_committed_r,delta_committed_r,prev_current_preview_coverage,delta_current_preview_coverage,prev_ever_seen_or_committed_coverage,delta_ever_seen_or_committed_coverage,full_committed,current_preview_any,prev_native_positive,reversal
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no17,4,11,0.3636363636363636,0.0,-7.187499911058694,"[""search""]",False,True,3,0.0,[1],1,0.3333333333333333,[],[1],[1],0.3333333333333333,[1],[1],0.3333333333333333,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no17,False,False,-7.249999904539436,0.06249999348074198,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,False,True,False,False
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no17,5,11,0.4545454545454545,0.0,-7.812499974796083,"[""search""]",False,True,3,0.0,[],0,0.0,[],[],[],0.0,[1],[1],0.3333333333333333,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no17,False,False,-7.187499911058694,-0.6250000637373887,0.0,0.0,0.3333333333333333,-0.3333333333333333,0.3333333333333333,0.0,False,False,False,False
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no17,6,11,0.5454545454545454,0.0,-7.625000232073944,"[""read""]",False,True,3,0.0,[],0,0.0,[],[],[],0.0,[1],[1],0.3333333333333333,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no17,False,False,-7.812499974796083,0.18749974272213876,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,False,False,False,False
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no17,7,11,0.6363636363636364,0.3333333333333333,-3.9999998891726136,"[""search""]",False,True,3,0.3333333333333333,[],0,0.0,[1],[1],[1],0.3333333333333333,[1],[1],0.3333333333333333,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no17,False,False,-7.625000232073944,3.6250003429013304,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,False,False,False,False
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no17,8,11,0.7272727272727273,0.3333333333333333,-5.124999824445695,"[""search""]",False,True,3,0.3333333333333333,[],0,0.0,[],[],[1],0.3333333333333333,[1],[1],0.3333333333333333,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no17,False,False,-3.9999998891726136,-1.124999935273081,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,False,False,False,False
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no17,9,11,0.8181818181818182,0.3333333333333333,-6.812499945808668,"[""search""]",False,True,3,0.3333333333333333,[],0,0.0,[],[],[1],0.3333333333333333,[1],[1],0.3333333333333333,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no17,False,False,-5.124999824445695,-1.687500121362973,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,False,False,False,False
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no17,10,11,0.9090909090909092,0.3333333333333333,-11.375000059796548,"[""search""]",False,True,3,0.3333333333333333,[],0,0.0,[],[],[1],0.3333333333333333,[1],[1],0.3333333333333333,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no17,False,False,-6.812499945808668,-4.5625001139878805,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,False,False,False,False
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no17,11,11,1.0,0.3333333333333333,-6.250000105355866,"[""finish""]",False,True,3,0.3333333333333333,[],0,0.0,[],[],[1],0.3333333333333333,[1],[1],0.3333333333333333,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no17,False,True,-11.375000059796548,5.124999954440682,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,False,False,False,False
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no18,1,5,0.2,0.0,-4.374999945983291,"[""search""]",False,True,4,0.0,[],0,0.0,[],[],[],0.0,[],[],0.0,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no18,False,False,,,,,,,,,False,False,False,False
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no18,2,5,0.4,0.0,2.3124999552965164,"[""read""]",False,True,4,0.0,[1],1,0.25,[],[1],[1],0.25,[1],[1],0.25,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no18,True,False,-4.374999945983291,6.687499901279807,0.0,0.0,0.0,0.25,0.0,0.25,False,True,False,False
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no18,3,5,0.6,0.25,3.2500000428408384,"[""search""]",False,True,4,0.25,[],0,0.0,[1],[1],[1],0.25,[1],[1],0.25,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no18,True,False,2.3124999552965164,0.937500087544322,0.0,0.25,0.25,-0.25,0.25,0.0,False,False,True,False
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no18,4,5,0.8,0.25,3.2499999403953552,"[""read""]",False,True,4,0.25,[4],1,0.25,[],[4],"[1,4]",0.5,"[1,4]","[1,4]",0.5,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no18,True,False,3.2500000428408384,-1.0244548320770264e-07,0.25,0.0,0.0,0.25,0.25,0.25,False,True,True,False
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no18,5,5,1.0,0.25,2.7500001154839993,"[""finish""]",False,True,4,0.25,[4],1,0.25,[],[4],"[1,4]",0.5,"[1,4]","[1,4]",0.5,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no18,True,True,3.2499999403953552,-0.499999824911356,0.25,0.0,0.25,0.0,0.5,0.0,False,True,True,False
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no19,1,5,0.2,0.0,-4.3124999855645,"[""search""]",False,True,4,0.0,[],0,0.0,[],[],[],0.0,[],[],0.0,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no19,False,False,,,,,,,,,False,False,False,False
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no19,2,5,0.4,0.0,3.062499988824129,"[""read""]",False,True,4,0.0,"[1,3]",2,0.5,[],"[1,3]","[1,3]",0.5,"[1,3]","[1,3]",0.5,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no19,True,False,-4.3124999855645,7.374999974388629,0.0,0.0,0.0,0.5,0.0,0.5,False,True,False,False
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no19,3,5,0.6,0.25,3.3125000931322575,"[""search""]",False,True,4,0.25,[3],1,0.25,[1],"[1,3]","[1,3]",0.5,"[1,3]","[1,3]",0.5,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no19,True,False,3.062499988824129,0.25000010430812836,0.0,0.25,0.5,-0.25,0.5,0.0,False,True,True,False
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no19,4,5,0.8,0.25,2.375000037252903,"[""read""]",False,True,4,0.25,[4],1,0.25,[],[4],"[1,4]",0.5,"[1,3,4]","[1,3,4]",0.75,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no19,True,False,3.3125000931322575,-0.9375000558793545,0.25,0.0,0.25,0.0,0.5,0.25,False,True,True,False
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no19,5,5,1.0,0.25,5.499999886844307,"[""finish""]",False,True,4,0.25,[4],1,0.25,[],[4],"[1,4]",0.5,"[1,3,4]","[1,3,4]",0.75,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no19,True,True,2.375000037252903,3.124999849591404,0.25,0.0,0.25,0.0,0.75,0.0,False,True,True,False
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no2,1,7,0.1428571428571428,0.0,-3.875000100582838,"[""search""]",False,True,4,0.0,[],0,0.0,[],[],[],0.0,[],[],0.0,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no2,False,False,,,,,,,,,False,False,False,False
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no2,2,7,0.2857142857142857,0.0,-0.5624999850988388,"[""search""]",False,True,4,0.0,[1],1,0.25,[],[1],[1],0.25,[1],[1],0.25,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no2,False,False,-3.875000100582838,3.3125001154839993,0.0,0.0,0.0,0.25,0.0,0.25,False,True,False,False
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no2,3,7,0.4285714285714285,0.0,0.25,"[""search""]",False,True,4,0.0,"[1,2,3]",3,0.75,[],"[1,2,3]","[1,2,3]",0.75,"[1,2,3]","[1,2,3]",0.75,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no2,True,False,-0.5624999850988388,0.8124999850988388,0.0,0.0,0.25,0.5,0.25,0.5,False,True,False,False
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no2,4,7,0.5714285714285714,0.0,0.25,"[""read""]",False,True,4,0.0,[],0,0.0,[],[],[],0.0,"[1,2,3]","[1,2,3]",0.75,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no2,True,False,0.25,0.0,0.0,0.0,0.75,-0.75,0.75,0.0,False,False,True,False
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no2,5,7,0.7142857142857143,0.25,3.5000000167638063,"[""search""]",False,True,4,0.25,[],0,0.0,[1],[1],[1],0.25,"[1,2,3]","[1,2,3]",0.75,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no2,True,False,0.25,3.2500000167638063,0.0,0.25,0.0,0.0,0.75,0.0,False,False,True,False
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no2,6,7,0.8571428571428571,0.25,3.1874999534338713,"[""read""]",False,True,4,0.25,[],0,0.0,[],[],[1],0.25,"[1,2,3]","[1,2,3]",0.75,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no2,True,False,3.5000000167638063,-0.3125000633299351,0.25,0.0,0.0,0.0,0.75,0.0,False,False,True,False
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no2,7,7,1.0,0.25,4.562499876134098,"[""finish""]",False,True,4,0.25,[],0,0.0,[],[],[1],0.25,"[1,2,3]","[1,2,3]",0.75,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no2,True,True,3.1874999534338713,1.3749999227002263,0.25,0.0,0.0,0.0,0.75,0.0,False,False,True,False
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no20,1,7,0.1428571428571428,0.0,-4.062499858438969,"[""search""]",False,True,3,0.0,[],0,0.0,[],[],[],0.0,[],[],0.0,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no20,False,False,,,,,,,,,False,False,False,False
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no20,2,7,0.2857142857142857,0.0,-4.187499968800694,"[""search""]",False,True,3,0.0,[],0,0.0,[],[],[],0.0,[],[],0.0,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no20,False,False,-4.062499858438969,-0.1250001103617251,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no20,3,7,0.4285714285714285,0.0,0.8124999552965164,"[""search""]",False,True,3,0.0,[1],1,0.3333333333333333,[],[1],[1],0.3333333333333333,[1],[1],0.3333333333333333,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no20,True,False,-4.187499968800694,4.99999992409721,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,False,True,False,False
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no20,4,7,0.5714285714285714,0.0,0.25,"[""search""]",False,True,3,0.0,[2],1,0.3333333333333333,[],[2],[2],0.3333333333333333,"[1,2]","[1,2]",0.6666666666666666,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no20,True,False,0.8124999552965164,-0.5624999552965164,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,False,True,True,False
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no20,5,7,0.7142857142857143,0.0,0.9999999403953552,"[""search""]",False,True,3,0.0,"[2,3]",2,0.6666666666666666,[],"[2,3]","[2,3]",0.6666666666666666,"[1,2,3]","[1,2,3]",1.0,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no20,True,False,0.25,0.7499999403953552,0.0,0.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.33333333333333337,False,True,True,False
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no20,6,7,0.8571428571428571,0.0,0.5000000149011612,"[""read""]",False,True,3,0.0,[3],1,0.3333333333333333,[],[3],[3],0.3333333333333333,"[1,2,3]","[1,2,3]",1.0,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no20,True,False,0.9999999403953552,-0.49999992549419403,0.0,0.0,0.6666666666666666,-0.3333333333333333,1.0,0.0,False,True,True,False
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no20,7,7,1.0,1.0,3.624999923631549,"[""finish""]",False,True,3,1.0,[],0,0.0,"[1,2,3]","[1,2,3]","[1,2,3]",1.0,"[1,2,3]","[1,2,3]",1.0,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no20,True,True,0.5000000149011612,3.1249999087303877,0.0,1.0,0.3333333333333333,-0.3333333333333333,1.0,0.0,True,False,True,False
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no21,1,4,0.25,0.0,-4.375000074505806,"[""search""]",True,False,2,0.0,[],0,0.0,[],[],[],0.0,[],[],0.0,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no21,False,False,,,,,,,,,False,False,False,False
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no21,2,4,0.5,0.0,2.875000085681677,"[""read""]",True,False,2,0.0,[1],1,0.5,[],[1],[1],0.5,[1],[1],0.5,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no21,True,False,-4.375000074505806,7.250000160187483,0.0,0.0,0.0,0.5,0.0,0.5,False,True,False,False
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no21,3,4,0.75,1.0,5.7500001976732165,[],True,False,2,1.0,[],0,0.0,"[1,2]","[1,2]","[1,2]",1.0,[1],"[1,2]",1.0,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no21,True,False,2.875000085681677,2.8750001119915396,0.0,1.0,0.5,-0.5,0.5,0.5,True,False,True,False
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no21,4,4,1.0,1.0,5.500000111758709,"[""finish""]",True,False,2,1.0,[],0,0.0,[],[],"[1,2]",1.0,[1],"[1,2]",1.0,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no21,True,True,5.7500001976732165,-0.2500000859145075,1.0,0.0,0.0,0.0,1.0,0.0,True,False,True,False
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no22,1,9,0.1111111111111111,0.0,-4.7500002002343535,"[""search""]",False,False,3,0.0,[],0,0.0,[],[],[],0.0,[],[],0.0,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no22,False,False,,,,,,,,,False,False,False,False
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no22,2,9,0.2222222222222222,0.0,2.874999962747097,"[""read""]",False,False,3,0.0,[1],1,0.3333333333333333,[],[1],[1],0.3333333333333333,[1],[1],0.3333333333333333,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no22,True,False,-4.7500002002343535,7.625000162981451,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,False,True,False,False
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no22,3,9,0.3333333333333333,0.3333333333333333,1.6250000149011612,"[""search""]",False,False,3,0.3333333333333333,[],0,0.0,[1],[1],[1],0.3333333333333333,[1],[1],0.3333333333333333,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no22,True,False,2.874999962747097,-1.2499999478459358,0.0,0.3333333333333333,0.3333333333333333,-0.3333333333333333,0.3333333333333333,0.0,False,False,True,False
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no22,4,9,0.4444444444444444,0.3333333333333333,-0.5,"[""search""]",False,False,3,0.3333333333333333,[2],1,0.3333333333333333,[],"[1,2]","[1,2]",0.6666666666666666,"[1,2]","[1,2]",0.6666666666666666,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no22,False,False,1.6250000149011612,-2.125000014901161,0.3333333333333333,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,True,True,True
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no22,5,9,0.5555555555555556,0.3333333333333333,-2.125000074505806,"[""search""]",False,False,3,0.3333333333333333,[],0,0.0,[],[1],[1],0.3333333333333333,"[1,2]","[1,2]",0.6666666666666666,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no22,False,False,-0.5,-1.625000074505806,0.3333333333333333,0.0,0.3333333333333333,-0.3333333333333333,0.6666666666666666,0.0,False,False,False,False
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no22,6,9,0.6666666666666666,0.3333333333333333,-1.999999962747097,"[""read""]",False,False,3,0.3333333333333333,[2],1,0.3333333333333333,[],"[1,2]","[1,2]",0.6666666666666666,"[1,2]","[1,2]",0.6666666666666666,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no22,False,False,-2.125000074505806,0.12500011175870895,0.3333333333333333,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,False,True,False,False
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no22,7,9,0.7777777777777778,0.6666666666666666,1.1875,"[""search""]",False,False,3,0.6666666666666666,[],0,0.0,[2],"[1,2]","[1,2]",0.6666666666666666,"[1,2]","[1,2]",0.6666666666666666,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no22,True,False,-1.999999962747097,3.187499962747097,0.3333333333333333,0.3333333333333333,0.3333333333333333,-0.3333333333333333,0.6666666666666666,0.0,False,False,False,False
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no22,8,9,0.8888888888888888,0.6666666666666666,2.8750001154839993,"[""read""]",False,False,3,0.6666666666666666,[],0,0.0,[],"[1,2]","[1,2]",0.6666666666666666,"[1,2]","[1,2]",0.6666666666666666,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no22,True,False,1.1875,1.6875001154839993,0.6666666666666666,0.0,0.0,0.0,0.6666666666666666,0.0,False,False,True,False
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no22,9,9,1.0,0.6666666666666666,9.624999644685886,"[""finish""]",False,False,3,0.6666666666666666,[],0,0.0,[],[],"[1,2]",0.6666666666666666,"[1,2]","[1,2]",0.6666666666666666,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no22,True,True,2.8750001154839993,6.749999529201887,0.6666666666666666,0.0,0.0,0.0,0.6666666666666666,0.0,False,False,True,False
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no23,1,5,0.2,0.0,-4.374999818392098,"[""search""]",True,False,2,0.0,[],0,0.0,[],[],[],0.0,[],[],0.0,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no23,False,False,,,,,,,,,False,False,False,False
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no23,2,5,0.4,0.0,0.125,"[""read""]",True,False,2,0.0,[1],1,0.5,[],[1],[1],0.5,[1],[1],0.5,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no23,True,False,-4.374999818392098,4.499999818392098,0.0,0.0,0.0,0.5,0.0,0.5,False,True,False,False
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no23,3,5,0.6,0.5,1.25,"[""search""]",True,False,2,0.5,[],0,0.0,[1],[1],[1],0.5,[1],[1],0.5,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no23,True,False,0.125,1.125,0.0,0.5,0.5,-0.5,0.5,0.0,False,False,True,False
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no23,4,5,0.8,0.5,3.2499999571591616,"[""read""]",True,False,2,0.5,[2],1,0.5,[],"[1,2]","[1,2]",1.0,"[1,2]","[1,2]",1.0,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no23,True,False,1.25,1.9999999571591616,0.5,0.0,0.0,0.5,0.5,0.5,False,True,True,False
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no23,5,5,1.0,1.0,7.374999839696102,"[""finish""]",True,False,2,1.0,[],0,0.0,[2],[2],"[1,2]",1.0,"[1,2]","[1,2]",1.0,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no23,True,True,3.2499999571591616,4.12499988253694,0.5,0.5,0.5,-0.5,1.0,0.0,True,False,True,False
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no24,1,3,0.3333333333333333,0.0,-3.1249999590218067,"[""search""]",True,False,2,0.0,[],0,0.0,[],[],[],0.0,[],[],0.0,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no24,False,False,,,,,,,,,False,False,False,False
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no24,2,3,0.6666666666666666,0.0,3.3125000707805157,"[""read""]",True,False,2,0.0,[1],1,0.5,[],[1],[1],0.5,[1],[1],0.5,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no24,True,False,-3.1249999590218067,6.437500029802322,0.0,0.0,0.0,0.5,0.0,0.5,False,True,False,False
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no24,3,3,1.0,0.5,8.874999652602128,"[""finish""]",True,False,2,0.5,[],0,0.0,[1],[1],[1],0.5,[1],[1],0.5,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no24,True,True,3.3125000707805157,5.562499581821612,0.0,0.5,0.5,-0.5,0.5,0.0,False,False,True,False
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no25,1,8,0.125,0.0,-3.7500000800937414,"[""search""]",True,True,4,0.0,[],0,0.0,[],[],[],0.0,[],[],0.0,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no25,False,False,,,,,,,,,False,False,False,False
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no25,2,8,0.25,0.0,-0.6875000149011612,"[""read""]",True,True,4,0.0,"[1,2]",2,0.5,[],"[1,2]","[1,2]",0.5,"[1,2]","[1,2]",0.5,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no25,False,False,-3.7500000800937414,3.0625000651925802,0.0,0.0,0.0,0.5,0.0,0.5,False,True,False,False
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no25,3,8,0.375,0.25,1.0000000298023224,"[""search""]",True,True,4,0.25,[2],1,0.25,[1],"[1,2]","[1,2]",0.5,"[1,2]","[1,2]",0.5,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no25,True,False,-0.6875000149011612,1.6875000447034836,0.0,0.25,0.5,-0.25,0.5,0.0,False,True,False,False
