round,question_id,decision_step,gold_hop_count,committed_coverage_r,current_preview_hop_indices,current_preview_gold_count,current_preview_coverage,current_read_result_hop_indices,current_tool_hop_indices,visible_or_committed_hop_indices,visible_or_committed_coverage,cumulative_preview_hop_indices,ever_seen_or_committed_hop_indices,ever_seen_or_committed_coverage
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no31,4,2,0.5,[2],1,0.5,[],"[1,2]","[1,2]",1.0,"[1,2]","[1,2]",1.0
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no31,5,2,1.0,[],0,0.0,[2],"[1,2]","[1,2]",1.0,"[1,2]","[1,2]",1.0
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no32,1,4,0.0,[],0,0.0,[],[],[],0.0,[],[],0.0
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no32,2,4,0.0,[],0,0.0,[],[],[],0.0,[],[],0.0
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no32,3,4,0.0,[],0,0.0,[],[],[],0.0,[],[],0.0
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no32,4,4,0.0,[],0,0.0,[],[],[],0.0,[],[],0.0
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no32,5,4,0.0,[],0,0.0,[],[],[],0.0,[],[],0.0
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no32,6,4,0.0,[],0,0.0,[],[],[],0.0,[],[],0.0
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no32,7,4,0.0,[4],1,0.25,[],[4],[4],0.25,[4],[4],0.25
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no32,8,4,0.0,[],0,0.0,[],[],[],0.0,[4],[4],0.25
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no32,9,4,0.0,[],0,0.0,[],[],[],0.0,[4],[4],0.25
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no32,10,4,0.0,[1],1,0.25,[],[1],[1],0.25,"[1,4]","[1,4]",0.5
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no32,11,4,0.0,[],0,0.0,[],[],[],0.0,"[1,4]","[1,4]",0.5
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no32,12,4,0.0,[],0,0.0,[],[],[],0.0,"[1,4]","[1,4]",0.5
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no32,13,4,0.0,[1],1,0.25,[],[1],[1],0.25,"[1,4]","[1,4]",0.5
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no32,14,4,0.0,[],0,0.0,[],[],[],0.0,"[1,4]","[1,4]",0.5
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no32,15,4,0.0,[],0,0.0,[],[],[],0.0,"[1,4]","[1,4]",0.5
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no32,16,4,0.0,[],0,0.0,[],[],[],0.0,"[1,4]","[1,4]",0.5
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no32,17,4,0.0,[1],1,0.25,[],[1],[1],0.25,"[1,4]","[1,4]",0.5
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no32,18,4,0.0,[1],1,0.25,[],[1],[1],0.25,"[1,4]","[1,4]",0.5
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no32,19,4,0.25,[1],1,0.25,[1],[1],[1],0.25,"[1,4]","[1,4]",0.5
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no32,20,4,0.25,[],0,0.0,[1],[1],[1],0.25,"[1,4]","[1,4]",0.5
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no32,21,4,0.25,[],0,0.0,[],[],[1],0.25,"[1,4]","[1,4]",0.5
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no32,22,4,0.25,[],0,0.0,[],[],[1],0.25,"[1,4]","[1,4]",0.5
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no33,1,3,0.0,[],0,0.0,[],[],[],0.0,[],[],0.0
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no33,2,3,0.0,[1],1,0.3333333333333333,[],[1],[1],0.3333333333333333,[1],[1],0.3333333333333333
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no33,3,3,0.3333333333333333,[],0,0.0,[1],[1],[1],0.3333333333333333,[1],[1],0.3333333333333333
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no33,4,3,0.3333333333333333,[],0,0.0,[],[],[1],0.3333333333333333,[1],[1],0.3333333333333333
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no33,5,3,0.3333333333333333,[],0,0.0,[],[],[1],0.3333333333333333,[1],[1],0.3333333333333333
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no33,6,3,0.3333333333333333,[],0,0.0,[],[],[1],0.3333333333333333,[1],[1],0.3333333333333333
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no33,7,3,0.3333333333333333,[],0,0.0,[],[],[1],0.3333333333333333,[1],[1],0.3333333333333333
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no33,8,3,0.3333333333333333,[],0,0.0,[],[],[1],0.3333333333333333,[1],[1],0.3333333333333333
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no33,9,3,0.3333333333333333,[],0,0.0,[],[],[1],0.3333333333333333,[1],[1],0.3333333333333333
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no33,10,3,0.3333333333333333,[],0,0.0,[],[],[1],0.3333333333333333,[1],[1],0.3333333333333333
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no33,11,3,0.3333333333333333,[],0,0.0,[],[],[1],0.3333333333333333,[1],[1],0.3333333333333333
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no33,12,3,0.3333333333333333,[],0,0.0,[],[],[1],0.3333333333333333,[1],[1],0.3333333333333333
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no34,1,3,0.0,[],0,0.0,[],[],[],0.0,[],[],0.0
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no34,2,3,0.0,[1],1,0.3333333333333333,[],[1],[1],0.3333333333333333,[1],[1],0.3333333333333333
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no34,3,3,0.0,[1],1,0.3333333333333333,[],[1],[1],0.3333333333333333,[1],[1],0.3333333333333333
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no34,4,3,0.0,[1],1,0.3333333333333333,[],[1],[1],0.3333333333333333,[1],[1],0.3333333333333333
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no34,5,3,0.0,[],0,0.0,[],[],[],0.0,[1],[1],0.3333333333333333
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no34,6,3,0.3333333333333333,[],0,0.0,[1],[1],[1],0.3333333333333333,[1],[1],0.3333333333333333
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no34,7,3,0.3333333333333333,[],0,0.0,[],[],[1],0.3333333333333333,[1],[1],0.3333333333333333
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no34,8,3,0.3333333333333333,[],0,0.0,[],[],[1],0.3333333333333333,[1],[1],0.3333333333333333
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no34,9,3,0.3333333333333333,[],0,0.0,[],[],[1],0.3333333333333333,[1],[1],0.3333333333333333
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no34,10,3,0.3333333333333333,[],0,0.0,[],[],[1],0.3333333333333333,[1],[1],0.3333333333333333
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no34,11,3,0.3333333333333333,[],0,0.0,[],[],[1],0.3333333333333333,[1],[1],0.3333333333333333
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no34,12,3,0.3333333333333333,[],0,0.0,[],[],[1],0.3333333333333333,[1],[1],0.3333333333333333
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no34,13,3,0.3333333333333333,[],0,0.0,[],[],[1],0.3333333333333333,[1],[1],0.3333333333333333
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no35,1,4,0.0,[],0,0.0,[],[],[],0.0,[],[],0.0
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no35,2,4,0.0,[1],1,0.25,[],[1],[1],0.25,[1],[1],0.25
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no35,3,4,0.0,[2],1,0.25,[],[2],[2],0.25,"[1,2]","[1,2]",0.5
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no35,4,4,0.5,[],0,0.0,"[1,2]","[1,2]","[1,2]",0.5,"[1,2]","[1,2]",0.5
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no35,5,4,0.5,[3],1,0.25,[],[3],"[1,2,3]",0.75,"[1,2,3]","[1,2,3]",0.75
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no35,6,4,0.75,[],0,0.0,[3],[3],"[1,2,3]",0.75,"[1,2,3]","[1,2,3]",0.75
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no35,7,4,0.75,[4],1,0.25,[],[4],"[1,2,3,4]",1.0,"[1,2,3,4]","[1,2,3,4]",1.0
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no35,8,4,1.0,[],0,0.0,[4],[4],"[1,2,3,4]",1.0,"[1,2,3,4]","[1,2,3,4]",1.0
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no36,1,4,0.0,[],0,0.0,[],[],[],0.0,[],[],0.0
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no36,2,4,0.0,[1],1,0.25,[],[1],[1],0.25,[1],[1],0.25
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no36,3,4,0.0,[1],1,0.25,[],[1],[1],0.25,[1],[1],0.25
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no36,4,4,0.25,[],0,0.0,[1],[1],[1],0.25,[1],[1],0.25
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no36,5,4,0.25,[],0,0.0,[],[1],[1],0.25,[1],[1],0.25
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no36,6,4,0.25,[],0,0.0,[],[1],[1],0.25,[1],[1],0.25
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no36,7,4,0.25,[3],1,0.25,[],"[1,3]","[1,3]",0.5,"[1,3]","[1,3]",0.5
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no36,8,4,0.25,[3],1,0.25,[],"[1,3]","[1,3]",0.5,"[1,3]","[1,3]",0.5
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no36,9,4,0.25,[3],1,0.25,[],"[1,3]","[1,3]",0.5,"[1,3]","[1,3]",0.5
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no36,10,4,0.25,[3],1,0.25,[],[3],"[1,3]",0.5,"[1,3]","[1,3]",0.5
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no37,1,2,0.0,[],0,0.0,[],[],[],0.0,[],[],0.0
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no37,2,2,0.0,[1],1,0.5,[],[1],[1],0.5,[1],[1],0.5
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no37,3,2,0.0,[2],1,0.5,[],[2],[2],0.5,"[1,2]","[1,2]",1.0
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no37,4,2,1.0,[],0,0.0,"[1,2]","[1,2]","[1,2]",1.0,"[1,2]","[1,2]",1.0
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no38,1,2,0.0,[],0,0.0,[],[],[],0.0,[],[],0.0
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no38,2,2,0.0,[1],1,0.5,[],[1],[1],0.5,[1],[1],0.5
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no38,3,2,0.0,"[1,2]",2,1.0,[],"[1,2]","[1,2]",1.0,"[1,2]","[1,2]",1.0
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no38,4,2,1.0,[],0,0.0,"[1,2]","[1,2]","[1,2]",1.0,"[1,2]","[1,2]",1.0
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no39,1,2,0.0,[],0,0.0,[],[],[],0.0,[],[],0.0
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no39,2,2,0.0,[1],1,0.5,[],[1],[1],0.5,[1],[1],0.5
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no39,3,2,0.5,[],0,0.0,[1],[1],[1],0.5,[1],[1],0.5
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no39,4,2,0.5,[2],1,0.5,[],[2],"[1,2]",1.0,"[1,2]","[1,2]",1.0
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no39,5,2,1.0,[],0,0.0,[2],[2],"[1,2]",1.0,"[1,2]","[1,2]",1.0
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no39,6,2,1.0,[],0,0.0,[],[],"[1,2]",1.0,"[1,2]","[1,2]",1.0
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no39,7,2,1.0,[],0,0.0,[],[],"[1,2]",1.0,"[1,2]","[1,2]",1.0
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no39,8,2,1.0,[],0,0.0,[],[],"[1,2]",1.0,"[1,2]","[1,2]",1.0
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no39,9,2,1.0,[],0,0.0,[],[],"[1,2]",1.0,"[1,2]","[1,2]",1.0
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no39,10,2,1.0,[],0,0.0,[],[],"[1,2]",1.0,"[1,2]","[1,2]",1.0
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no4,1,2,0.0,[],0,0.0,[],[],[],0.0,[],[],0.0
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no4,2,2,0.0,[],0,0.0,[],[],[],0.0,[],[],0.0
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no4,3,2,0.0,[],0,0.0,[],[],[],0.0,[],[],0.0
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no4,4,2,0.0,"[1,2]",2,1.0,[],"[1,2]","[1,2]",1.0,"[1,2]","[1,2]",1.0
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no4,5,2,1.0,[],0,0.0,"[1,2]","[1,2]","[1,2]",1.0,"[1,2]","[1,2]",1.0
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no40,1,2,0.0,[],0,0.0,[],[],[],0.0,[],[],0.0
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no40,2,2,0.0,[1],1,0.5,[],[1],[1],0.5,[1],[1],0.5
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no40,3,2,0.5,[],0,0.0,[1],[1],[1],0.5,[1],[1],0.5
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no40,4,2,0.5,[2],1,0.5,[],[2],"[1,2]",1.0,"[1,2]","[1,2]",1.0
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no40,5,2,1.0,[],0,0.0,[2],[2],"[1,2]",1.0,"[1,2]","[1,2]",1.0
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no41,1,2,0.0,[],0,0.0,[],[],[],0.0,[],[],0.0
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no41,2,2,0.0,"[1,2]",2,1.0,[],"[1,2]","[1,2]",1.0,"[1,2]","[1,2]",1.0
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no41,3,2,0.5,[2],1,0.5,[1],"[1,2]","[1,2]",1.0,"[1,2]","[1,2]",1.0
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no41,4,2,0.5,[2],1,0.5,[],[2],"[1,2]",1.0,"[1,2]","[1,2]",1.0
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no41,5,2,0.5,[2],1,0.5,[],[2],"[1,2]",1.0,"[1,2]","[1,2]",1.0
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no41,6,2,0.5,[2],1,0.5,[],[2],"[1,2]",1.0,"[1,2]","[1,2]",1.0
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no41,7,2,1.0,[],0,0.0,"[1,2]","[1,2]","[1,2]",1.0,"[1,2]","[1,2]",1.0
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no41,8,2,1.0,[],0,0.0,[],[],"[1,2]",1.0,"[1,2]","[1,2]",1.0
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no41,9,2,1.0,[],0,0.0,[],[],"[1,2]",1.0,"[1,2]","[1,2]",1.0
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no41,10,2,1.0,[],0,0.0,[],[],"[1,2]",1.0,"[1,2]","[1,2]",1.0
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no41,11,2,1.0,[],0,0.0,[],[],"[1,2]",1.0,"[1,2]","[1,2]",1.0
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no41,12,2,1.0,[],0,0.0,[],[],"[1,2]",1.0,"[1,2]","[1,2]",1.0
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no42,1,4,0.0,[],0,0.0,[],[],[],0.0,[],[],0.0
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no42,2,4,0.0,[1],1,0.25,[],[1],[1],0.25,[1],[1],0.25
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no42,3,4,0.25,[],0,0.0,[1],[1],[1],0.25,[1],[1],0.25
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no42,4,4,0.25,[2],1,0.25,[],[2],"[1,2]",0.5,"[1,2]","[1,2]",0.5
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no42,5,4,0.25,"[2,3]",2,0.5,[],"[2,3]","[1,2,3]",0.75,"[1,2,3]","[1,2,3]",0.75
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no42,6,4,0.25,[4],1,0.25,[],[4],"[1,4]",0.5,"[1,2,3,4]","[1,2,3,4]",1.0
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no42,7,4,1.0,[],0,0.0,"[2,3,4]","[2,3,4]","[1,2,3,4]",1.0,"[1,2,3,4]","[1,2,3,4]",1.0
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no43,1,2,0.0,[],0,0.0,[],[],[],0.0,[],[],0.0
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no43,2,2,0.0,[1],1,0.5,[],[1],[1],0.5,[1],[1],0.5
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no43,3,2,0.5,[],0,0.0,[1],[1],[1],0.5,[1],[1],0.5
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no43,4,2,0.5,[],0,0.0,[],[],[1],0.5,[1],[1],0.5
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no43,5,2,0.5,[2],1,0.5,[],[2],"[1,2]",1.0,"[1,2]","[1,2]",1.0
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no43,6,2,1.0,[],0,0.0,[2],[2],"[1,2]",1.0,"[1,2]","[1,2]",1.0
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no44,1,2,0.0,[],0,0.0,[],[],[],0.0,[],[],0.0
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no44,2,2,0.0,[1],1,0.5,[],[1],[1],0.5,[1],[1],0.5
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no44,3,2,0.0,[2],1,0.5,[],[2],[2],0.5,"[1,2]","[1,2]",1.0
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no44,4,2,0.0,[2],1,0.5,[],[2],[2],0.5,"[1,2]","[1,2]",1.0
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no44,5,2,1.0,[],0,0.0,"[1,2]","[1,2]","[1,2]",1.0,"[1,2]","[1,2]",1.0
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no45,1,2,0.0,[],0,0.0,[],[],[],0.0,[],[],0.0
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no45,2,2,0.0,[1],1,0.5,[],[1],[1],0.5,[1],[1],0.5
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no45,3,2,0.5,[],0,0.0,[1],[1],[1],0.5,[1],[1],0.5
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no45,4,2,0.5,[2],1,0.5,[],[2],"[1,2]",1.0,"[1,2]","[1,2]",1.0
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no45,5,2,1.0,[],0,0.0,[2],[2],"[1,2]",1.0,"[1,2]","[1,2]",1.0
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no46,1,2,0.0,[],0,0.0,[],[],[],0.0,[],[],0.0
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no46,2,2,0.0,[2],1,0.5,[],[2],[2],0.5,[2],[2],0.5
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no46,3,2,0.0,[2],1,0.5,[],[2],[2],0.5,[2],[2],0.5
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no46,4,2,0.0,[],0,0.0,[],[],[],0.0,[2],[2],0.5
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no46,5,2,0.0,[],0,0.0,[],[],[],0.0,[2],[2],0.5
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no47,1,4,0.0,[],0,0.0,[],[],[],0.0,[],[],0.0
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no47,2,4,0.0,[],0,0.0,[],[],[],0.0,[],[],0.0
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no47,3,4,0.25,[],0,0.0,[1],[1],[1],0.25,[],[1],0.25
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no47,4,4,0.25,[],0,0.0,[],[],[1],0.25,[],[1],0.25
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no47,5,4,0.25,[],0,0.0,[],[],[1],0.25,[],[1],0.25
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no47,6,4,0.25,[],0,0.0,[],[],[1],0.25,[],[1],0.25
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no47,7,4,0.25,[],0,0.0,[],[],[1],0.25,[],[1],0.25
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no47,8,4,0.25,[],0,0.0,[],[],[1],0.25,[],[1],0.25
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no48,1,4,0.0,[],0,0.0,[],[],[],0.0,[],[],0.0
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no48,2,4,0.0,[],0,0.0,[],[],[],0.0,[],[],0.0
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no48,3,4,0.0,[],0,0.0,[],[],[],0.0,[],[],0.0
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no48,4,4,0.25,[],0,0.0,[4],[4],[4],0.25,[],[4],0.25
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no48,5,4,0.25,[],0,0.0,[],[],[4],0.25,[],[4],0.25
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no48,6,4,0.25,[],0,0.0,[],[],[4],0.25,[],[4],0.25
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no48,7,4,0.25,[],0,0.0,[],[],[4],0.25,[],[4],0.25
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no48,8,4,0.25,[],0,0.0,[],[],[4],0.25,[],[4],0.25
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no48,9,4,0.25,[],0,0.0,[],[],[4],0.25,[],[4],0.25
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no48,10,4,0.25,[],0,0.0,[],[],[4],0.25,[],[4],0.25
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no48,11,4,0.25,[],0,0.0,[],[],[4],0.25,[],[4],0.25
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no48,12,4,0.25,[],0,0.0,[],[],[4],0.25,[],[4],0.25
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no48,13,4,0.25,[],0,0.0,[],[],[4],0.25,[],[4],0.25
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no48,14,4,0.25,[],0,0.0,[],[],[4],0.25,[],[4],0.25
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no49,1,2,0.0,[],0,0.0,[],[],[],0.0,[],[],0.0
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no49,2,2,0.0,[1],1,0.5,[],[1],[1],0.5,[1],[1],0.5
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no49,3,2,0.0,[1],1,0.5,[],[1],[1],0.5,[1],[1],0.5
