round,question_id,decision_step,trajectory_length,tau,committed_r,native_s,action,correct,conflicted,gold_hop_count,committed_coverage_r,current_preview_hop_indices,current_preview_gold_count,current_preview_coverage,current_read_result_hop_indices,current_tool_hop_indices,visible_or_committed_hop_indices,visible_or_committed_coverage,cumulative_preview_hop_indices,ever_seen_or_committed_hop_indices,ever_seen_or_committed_coverage,run_question,native_positive,terminal,prev_native_s,delta_native_s,prev_committed_r,delta_committed_r,prev_current_preview_coverage,delta_current_preview_coverage,prev_ever_seen_or_committed_coverage,delta_ever_seen_or_committed_coverage,full_committed,current_preview_any,prev_native_positive,reversal,p,tau2,full,round2,round3
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no25,7,7,1.0,0.0,4.56250006519258,"[""finish""]",False,True,4,0.0,[],0,0.0,[],[],[],0.0,"[1,2]","[1,2]",0.5,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no25,True,True,4.749999949708581,-0.1874998845160007,0.0,0.0,0.0,0.0,0.5,0.0,False,False,True,False,0.9896718481470597,1.0,0.0,0.0,1.0
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no26,3,3,1.0,1.0,7.750000036918209,"[""finish""]",True,False,2,1.0,[],0,0.0,"[1,2]","[1,2]","[1,2]",1.0,"[1,2]","[1,2]",1.0,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no26,True,True,3.187499890103936,4.562500146814273,0.0,1.0,1.0,-1.0,1.0,0.0,True,False,True,False,0.999569442934564,1.0,1.0,0.0,1.0
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no27,10,10,1.0,0.75,5.312500096624717,"[""finish""]",False,True,4,0.75,[],0,0.0,[],[],"[1,2,4]",0.75,"[1,2]","[1,2,4]",0.75,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no27,True,True,3.2499999813735485,2.0625001152511686,0.75,0.0,0.0,0.0,0.75,0.0,False,False,True,False,0.9950945947659363,1.0,0.0,0.0,1.0
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no28,7,7,1.0,1.0,5.937499813386239,"[""finish""]",True,False,2,1.0,[],0,0.0,[2],[2],"[1,2]",1.0,[1],"[1,2]",1.0,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no28,True,True,3.1875000279396772,2.749999785446562,0.5,0.5,0.0,0.0,0.5,0.5,True,False,True,False,0.9973683255353012,1.0,1.0,0.0,1.0
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no29,4,4,1.0,1.0,9.437499645624484,"[""finish""]",True,False,2,1.0,[],0,0.0,"[1,2]","[1,2]","[1,2]",1.0,"[1,2]","[1,2]",1.0,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no29,True,True,3.125000001862645,6.312499643761839,0.0,1.0,1.0,-1.0,1.0,0.0,True,False,True,False,0.999920326961907,1.0,1.0,0.0,1.0
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no3,5,5,1.0,1.0,7.062499953521183,"[""finish""]",True,False,2,1.0,[],0,0.0,[2],[2],"[1,2]",1.0,"[1,2]","[1,2]",1.0,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no3,True,True,3.625000021420419,3.4374999321007635,0.5,0.5,0.5,-0.5,1.0,0.0,True,False,True,False,0.9991440993235075,1.0,1.0,0.0,1.0
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no30,5,5,1.0,1.0,6.312499993189704,"[""finish""]",True,False,2,1.0,[],0,0.0,[2],[2],"[1,2]",1.0,[1],"[1,2]",1.0,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no30,True,True,6.875000119151082,-0.5625001259613782,0.5,0.5,0.0,0.0,0.5,0.5,True,False,True,False,0.9981897889614916,1.0,1.0,0.0,1.0
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no31,3,3,1.0,0.5,6.687499891035259,"[""finish""]",False,False,2,0.5,[],0,0.0,[1],[1],[1],0.5,[1],[1],0.5,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no31,True,True,3.6875000037252903,2.9999998873099685,0.0,0.5,0.5,-0.5,0.5,0.0,False,False,True,False,0.9987551565624364,1.0,0.0,0.0,1.0
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no32,16,16,1.0,0.5,-3.5624999897554517,"[""finish""]",False,False,4,0.5,[],0,0.0,[],[],"[1,2]",0.5,"[1,2]","[1,2]",0.5,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no32,False,True,-1.3125000074505806,-2.249999982304871,0.5,0.0,0.0,0.0,0.5,0.0,False,False,False,False,0.02758528250159318,1.0,0.0,0.0,1.0
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no33,7,7,1.0,0.6666666666666666,4.750000027008355,"[""finish""]",True,True,3,0.6666666666666666,[],0,0.0,[],[],"[1,3]",0.6666666666666666,"[1,2,3]","[1,2,3]",1.0,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no33,True,True,5.37500000349246,-0.624999976484105,0.6666666666666666,0.0,0.3333333333333333,-0.3333333333333333,1.0,0.0,False,False,True,False,0.9914225148159647,1.0,0.0,0.0,1.0
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no34,12,12,1.0,0.3333333333333333,-1.3125000074505806,"[""finish""]",True,False,3,0.3333333333333333,[],0,0.0,[],[],[1],0.3333333333333333,[1],[1],0.3333333333333333,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no34,False,True,-2.062500052154064,0.7500000447034836,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,False,False,False,False,0.2120688031121459,1.0,0.0,0.0,1.0
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no35,9,9,1.0,0.75,3.437500006519258,"[""finish""]",False,True,4,0.75,[3],1,0.25,[4],"[3,4]","[1,2,3,4]",1.0,"[1,2,3,4]","[1,2,3,4]",1.0,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no35,True,True,1.562500037252903,1.874999969266355,0.5,0.25,0.0,0.25,1.0,0.0,False,True,True,False,0.9688561696619328,1.0,0.0,0.0,1.0
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no36,5,5,1.0,0.25,6.562500112631824,"[""finish""]",False,True,4,0.25,[3],1,0.25,[],[3],"[1,3]",0.5,"[1,3]","[1,3]",0.5,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no36,True,True,1.437499962747097,5.125000149884727,0.25,0.0,0.25,0.0,0.5,0.0,False,True,True,False,0.9985896416620091,1.0,0.0,0.0,1.0
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no37,5,5,1.0,1.0,7.437499996711267,"[""finish""]",True,False,2,1.0,[],0,0.0,[2],[2],"[1,2]",1.0,"[1,2]","[1,2]",1.0,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no37,True,True,2.625000037252903,4.812499959458364,0.5,0.5,0.5,-0.5,1.0,0.0,True,False,True,False,0.9994115911795091,1.0,1.0,0.0,1.0
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no38,7,7,1.0,1.0,7.562499957566615,"[""finish""]",True,False,2,1.0,[],0,0.0,[2],[2],"[1,2]",1.0,"[1,2]","[1,2]",1.0,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no38,True,True,4.874999935505912,2.6875000220607035,0.5,0.5,0.5,-0.5,1.0,0.0,True,False,True,False,0.9994806951134806,1.0,1.0,0.0,1.0
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no39,8,8,1.0,1.0,7.68750004710455,"[""finish""]",True,False,2,1.0,[],0,0.0,"[1,2]","[1,2]","[1,2]",1.0,"[1,2]","[1,2]",1.0,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no39,True,True,4.187499954365194,3.500000092739356,0.5,0.5,0.5,-0.5,1.0,0.0,True,False,True,False,0.9995416871209437,1.0,1.0,0.0,1.0
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no4,14,14,1.0,1.0,3.812499958090484,"[""finish""]",False,True,2,1.0,[],0,0.0,[],[],"[1,2]",1.0,"[1,2]","[1,2]",1.0,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no4,True,True,3.312499912455678,0.5000000456348062,1.0,0.0,0.0,0.0,1.0,0.0,True,False,True,False,0.9783846663510454,1.0,1.0,0.0,1.0
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no40,13,13,1.0,0.5,-4.187499885912985,"[""finish""]",False,False,2,0.5,[],0,0.0,[],[],[1],0.5,"[1,2]","[1,2]",1.0,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no40,False,True,-3.5625000847503543,-0.6249998011626303,0.5,0.0,0.0,0.0,1.0,0.0,False,False,False,False,0.014957088274036537,1.0,0.0,0.0,1.0
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no41,14,14,1.0,1.0,-3.4999999683350325,"[""finish""]",False,False,2,1.0,[],0,0.0,[],[],"[1,2]",1.0,"[1,2]","[1,2]",1.0,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no41,False,True,-4.500000019092113,1.0000000507570803,1.0,0.0,0.0,0.0,1.0,0.0,True,False,False,False,0.02931223165232041,1.0,1.0,0.0,1.0
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no42,7,7,1.0,0.25,4.125000129453838,"[""finish""]",False,True,4,0.25,[],0,0.0,[],[],[1],0.25,[1],[1],0.25,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no42,True,True,2.499999932944774,1.6250001965090632,0.25,0.0,0.0,0.0,0.25,0.0,False,False,True,False,0.984093610314575,1.0,0.0,0.0,1.0
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no43,6,6,1.0,1.0,4.75000004703179,"[""finish""]",True,False,2,1.0,[],0,0.0,[],[1],"[1,2]",1.0,"[1,2]","[1,2]",1.0,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no43,True,True,5.749999945051968,-0.999999898020178,1.0,0.0,0.0,0.0,1.0,0.0,True,False,True,False,0.9914225149862423,1.0,1.0,0.0,1.0
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no44,7,7,1.0,1.0,4.437500008381903,"[""finish""]",True,False,2,1.0,[],0,0.0,[],[],"[1,2]",1.0,"[1,2]","[1,2]",1.0,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no44,True,True,3.9375,0.5000000083819032,1.0,0.0,0.0,0.0,1.0,0.0,True,False,True,False,0.9883127421011221,1.0,1.0,0.0,1.0
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no45,5,5,1.0,1.0,7.6249997621634975,"[""finish""]",True,False,2,1.0,[],0,0.0,[2],[2],"[1,2]",1.0,[1],"[1,2]",1.0,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no45,True,True,2.687500024214387,4.937499737949111,0.5,0.5,0.0,0.0,0.5,0.5,True,False,True,False,0.9995121427612441,1.0,1.0,0.0,1.0
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no46,5,5,1.0,1.0,7.37500001853914,"[""finish""]",False,False,2,1.0,[],0,0.0,[2],"[1,2]","[1,2]",1.0,"[1,2]","[1,2]",1.0,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no46,True,True,3.6874999618157744,3.6875000567233656,0.5,0.5,0.5,-0.5,1.0,0.0,True,False,True,False,0.9993736658534951,1.0,1.0,0.0,1.0
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no47,9,9,1.0,0.25,5.937500114436261,"[""finish""]",False,True,4,0.25,[],0,0.0,[],[],[1],0.25,[],[1],0.25,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no47,True,True,4.374999979510903,1.562500134925358,0.25,0.0,0.0,0.0,0.25,0.0,False,False,True,False,0.9973683263254819,1.0,0.0,0.0,1.0
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no48,9,9,1.0,1.0,8.437500143227226,"[""finish""]",True,False,4,1.0,[],0,0.0,[4],[4],"[1,2,3,4]",1.0,"[1,2,3,4]","[1,2,3,4]",1.0,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no48,True,True,3.1874999552965164,5.250000187930709,0.75,0.25,0.25,-0.25,1.0,0.0,True,False,True,False,0.9997834559811133,1.0,1.0,0.0,1.0
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no49,5,5,1.0,1.0,5.687500122003257,"[""finish""]",True,False,2,1.0,[],0,0.0,[2],[2],"[1,2]",1.0,[1],"[1,2]",1.0,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no49,True,True,2.7500000707805157,2.9375000512227416,0.5,0.5,0.0,0.0,0.5,0.5,True,False,True,False,0.9966233880288272,1.0,1.0,0.0,1.0
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no5,7,7,1.0,1.0,6.625000046333298,"[""finish""]",True,False,4,1.0,[],0,0.0,[],[],"[1,2,3,4]",1.0,"[1,2]","[1,2,3,4]",1.0,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no5,True,True,3.687500100582838,2.93749994575046,1.0,0.0,0.0,0.0,1.0,0.0,True,False,True,False,0.9986749776440981,1.0,1.0,0.0,1.0
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no50,5,5,1.0,1.0,7.375000078289304,"[""finish""]",True,False,2,1.0,[],0,0.0,[2],[2],"[1,2]",1.0,"[1,2]","[1,2]",1.0,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no50,True,True,2.5624999180436134,4.8125001602456905,0.5,0.5,0.5,-0.5,1.0,0.0,True,False,True,False,0.9993736658908952,1.0,1.0,0.0,1.0
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no51,5,5,1.0,1.0,6.68749995023245,"[""finish""]",False,False,2,1.0,[],0,0.0,[2],[2],"[1,2]",1.0,[2],"[1,2]",1.0,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no51,True,True,2.999999977648258,3.687499972584192,0.5,0.5,0.5,-0.5,1.0,0.0,True,False,True,False,0.998755156636036,1.0,1.0,0.0,1.0
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no52,5,5,1.0,0.0,8.124999925945303,"[""finish""]",True,False,4,0.0,[],0,0.0,[],[],[],0.0,[],[],0.0,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no52,True,True,3.5625000232830644,4.562499902662239,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,False,0.9997040428645764,1.0,0.0,0.0,1.0
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no53,7,7,1.0,0.3333333333333333,6.124999902502168,"[""finish""]",False,True,3,0.3333333333333333,[],0,0.0,[],[],[1],0.3333333333333333,[1],[1],0.3333333333333333,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no53,True,True,3.8125000512227416,2.3124998512794264,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,False,False,True,False,0.9978172833423091,1.0,0.0,0.0,1.0
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no54,6,6,1.0,1.0,7.749999855688657,"[""finish""]",True,False,3,1.0,[],0,0.0,"[1,2,3]","[1,2,3]","[1,2,3]",1.0,"[1,3]","[1,2,3]",1.0,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no54,True,True,3.5625000540167093,4.187499801671947,0.3333333333333333,0.6666666666666667,0.3333333333333333,-0.3333333333333333,1.0,0.0,True,False,True,False,0.9995694428565678,1.0,1.0,0.0,1.0
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no55,6,6,1.0,1.0,2.999999975785613,"[""finish""]",True,False,4,1.0,[],0,0.0,[4],[4],"[1,2,3,4]",1.0,"[1,2,4]","[1,2,3,4]",1.0,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no55,True,True,2.3749999552965164,0.6250000204890966,0.75,0.25,0.25,-0.25,1.0,0.0,True,False,True,False,0.9525741257285081,1.0,1.0,0.0,1.0
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no56,3,3,1.0,1.0,6.500000036612619,"[""finish""]",False,True,2,1.0,[],0,0.0,"[1,2]","[1,2]","[1,2]",1.0,"[1,2]","[1,2]",1.0,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no56,True,True,1.6249999925494194,4.875000044063199,0.0,1.0,1.0,-1.0,1.0,0.0,True,False,True,False,0.9984988177981428,1.0,1.0,0.0,1.0
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no57,14,14,1.0,1.0,-3.437500043772161,"[""finish""]",False,True,3,1.0,[],0,0.0,[3],[3],"[1,2,3]",1.0,"[1,2,3]","[1,2,3]",1.0,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no57,False,True,-3.812499929219484,0.3749998854473229,1.0,0.0,0.0,0.0,1.0,0.0,True,False,False,False,0.03114382921400202,1.0,1.0,0.0,1.0
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no58,10,10,1.0,0.5,-2.1250000409781933,"[""finish""]",False,False,2,0.5,[],0,0.0,[],[],[1],0.5,[1],[1],0.5,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no58,False,True,-1.5625000074505806,-0.5625000335276127,0.5,0.0,0.0,0.0,0.5,0.0,False,False,False,False,0.10669059004011344,1.0,0.0,0.0,1.0
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no59,4,4,1.0,0.5,7.937500244137482,"[""finish""]",False,False,2,0.5,[],0,0.0,[1],[1],[1],0.5,[1],[1],0.5,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no59,True,True,2.4999999962747097,5.437500247862772,0.0,0.5,0.5,-0.5,0.5,0.0,False,False,True,False,0.9996430294520812,1.0,0.0,0.0,1.0
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no6,3,3,1.0,1.0,8.250000214160536,"[""finish""]",True,False,2,1.0,[],0,0.0,"[1,2]","[1,2]","[1,2]",1.0,"[1,2]","[1,2]",1.0,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no6,True,True,3.625000096857548,4.625000117302989,0.0,1.0,1.0,-1.0,1.0,0.0,True,False,True,False,0.9997388097368264,1.0,1.0,0.0,1.0
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no60,5,5,1.0,1.0,8.687499776249751,"[""finish""]",True,False,2,1.0,[],0,0.0,[2],[2],"[1,2]",1.0,"[1,2]","[1,2]",1.0,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no60,True,True,3.93749987706542,4.749999899184331,0.5,0.5,0.5,-0.5,1.0,0.0,True,False,True,False,0.999831347208281,1.0,1.0,0.0,1.0
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no61,4,4,1.0,1.0,6.624999956402462,"[""finish""]",True,False,2,1.0,[],0,0.0,"[1,2]","[1,2]","[1,2]",1.0,"[1,2]","[1,2]",1.0,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no61,True,True,2.0624999701976776,4.562499986204784,0.0,1.0,1.0,-1.0,1.0,0.0,True,False,True,False,0.9986749775250958,1.0,1.0,0.0,1.0
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no62,4,4,1.0,1.0,7.500000034982804,"[""finish""]",True,False,2,1.0,[],0,0.0,"[1,2]","[1,2]","[1,2]",1.0,"[1,2]","[1,2]",1.0,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no62,True,True,2.250000037252903,5.249999997729901,0.0,1.0,1.0,-1.0,1.0,0.0,True,False,True,False,0.9994472213824034,1.0,1.0,0.0,1.0
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no63,7,7,1.0,0.75,3.5624999729916453,"[""finish""]",False,True,4,0.75,[],0,0.0,[3],[3],"[1,2,3]",0.75,"[1,2,3]","[1,2,3]",0.75,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no63,True,True,2.250000089406967,1.3124998835846782,0.5,0.25,0.25,-0.25,0.75,0.0,False,False,True,False,0.9724147170487288,1.0,0.0,0.0,1.0
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no64,7,7,1.0,1.0,4.875000094529241,"[""finish""]",False,False,2,1.0,[],0,0.0,[],[],"[1,2]",1.0,[1],"[1,2]",1.0,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no64,True,True,3.5000000279396772,1.375000066589564,1.0,0.0,0.0,0.0,1.0,0.0,True,False,True,False,0.9924227594429826,1.0,1.0,0.0,1.0
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no65,5,5,1.0,1.0,5.312500189524144,"[""finish""]",False,False,2,1.0,[],0,0.0,[2],[2],"[1,2]",1.0,"[1,2]","[1,2]",1.0,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no65,True,True,2.187499914318323,3.125000275205821,0.5,0.5,0.5,-0.5,1.0,0.0,True,False,True,False,0.9950945952194101,1.0,1.0,0.0,1.0
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no66,5,5,1.0,1.0,6.562500111642294,"[""finish""]",True,False,2,1.0,[],0,0.0,[2],[2],"[1,2]",1.0,"[1,2]","[1,2]",1.0,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no66,True,True,2.5000000037252903,4.062500107917003,0.5,0.5,0.5,-0.5,1.0,0.0,True,False,True,False,0.9985896416606156,1.0,1.0,0.0,1.0
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no67,4,4,1.0,0.5,8.250000333340722,"[""finish""]",False,False,2,0.5,[],0,0.0,[1],[1],[1],0.5,[1],[1],0.5,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no67,True,True,0.375,7.875000333340722,0.0,0.5,0.0,0.0,0.5,0.0,False,False,True,False,0.9997388097679469,1.0,0.0,0.0,1.0
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no68,15,15,1.0,1.0,-1.4375,"[""finish""]",True,False,2,1.0,[],0,0.0,[],[],"[1,2]",1.0,[1],"[1,2]",1.0,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no68,False,True,0.0625,-1.5,1.0,0.0,0.0,0.0,1.0,0.0,True,False,True,True,0.19193278644723683,1.0,1.0,0.0,1.0
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no69,9,9,1.0,1.0,5.750000117113814,"[""finish""]",True,False,4,1.0,[],0,0.0,[4],[4],"[1,2,3,4]",1.0,"[1,2,3,4]","[1,2,3,4]",1.0,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no69,True,True,2.4375000335276127,3.312500083586201,0.75,0.25,0.25,-0.25,1.0,0.0,True,False,True,False,0.9968273175279009,1.0,1.0,0.0,1.0
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no7,20,20,1.0,0.5,1.4375000149011612,"[""finish""]",False,False,4,0.5,[],0,0.0,[],[],"[1,2]",0.5,"[1,2]","[1,2]",0.5,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no7,True,True,-2.437499988824129,3.8750000037252903,0.5,0.0,0.0,0.0,0.5,0.0,False,False,False,False,0.8080672158638527,1.0,0.0,0.0,1.0
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no70,6,6,1.0,1.0,7.5624999576830305,"[""finish""]",True,False,3,1.0,[],0,0.0,[3],[3],"[1,2,3]",1.0,"[1,2,3]","[1,2,3]",1.0,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no70,True,True,3.250000050291419,4.3124999073916115,0.6666666666666666,0.3333333333333333,0.3333333333333333,-0.3333333333333333,1.0,0.0,True,False,True,False,0.999480695113541,1.0,1.0,0.0,1.0
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no71,3,3,1.0,1.0,8.437499785781256,"[""finish""]",True,True,2,1.0,[],0,0.0,"[1,2]","[1,2]","[1,2]",1.0,"[1,2]","[1,2]",1.0,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no71,True,True,1.625,6.812499785781256,0.0,1.0,1.0,-1.0,1.0,0.0,True,False,True,False,0.9997834559037272,1.0,1.0,0.0,1.0
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no72,6,6,1.0,0.25,5.999999854713678,"[""finish""]",False,True,4,0.25,[],0,0.0,[],[],[1],0.25,"[1,2]","[1,2]",0.5,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no72,True,True,3.124999949708581,2.8749999050050974,0.25,0.0,0.0,0.0,0.5,0.0,False,False,True,False,0.9975273764850152,1.0,0.0,0.0,1.0
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no73,6,6,1.0,1.0,6.312499989639036,"[""finish""]",True,False,2,1.0,[],0,0.0,[1],[1],"[1,2]",1.0,"[1,2]","[1,2]",1.0,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no73,True,True,3.374999995343387,2.9374999942956492,0.5,0.5,0.5,-0.5,1.0,0.0,True,False,True,False,0.9981897889550757,1.0,1.0,0.0,1.0
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no74,4,4,1.0,0.5,8.062500110507244,"[""finish""]",False,False,2,0.5,[],0,0.0,[1],[1],[1],0.5,[1],[1],0.5,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no74,True,True,1.3749999925494194,6.687500117957825,0.0,0.5,0.0,0.0,0.5,0.0,False,False,True,False,0.9996849613407218,1.0,0.0,0.0,1.0
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no75,10,10,1.0,0.5,6.749999976658728,"[""finish""]",False,True,4,0.5,[],0,0.0,[],[],"[1,2]",0.5,[1],"[1,2]",0.5,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no75,True,True,3.187500037252903,3.562499939405825,0.5,0.0,0.0,0.0,0.5,0.0,False,False,True,False,0.9988304897076786,1.0,0.0,0.0,1.0
